nohup: ignoring input
EXOC2 UBC 0.287276341948
EXOC2 RABEP1 0.299283154122
EXOC2 RAB5C 0.180555555556
EXOC2 RAB3IP 0.240663900415
EXOC2 CEP290 0.213003589948
EXOC2 TBC1D15 0.290291262136
EXOC2 RAB31 0.149028077754
EXOC2 EHD1 0.263211382114
EXOC2 CLTC 0.255549231645
EXOC2 RAB7B 0.157327586207
EXOC2 VPS11 0.294266441821
EXOC2 TBC1D2 0.290816326531
EXOC2 EXOC5 0.278957528958
MON1B ACTN4 0.253347064882
MON1B ZFYVE20 0.265046296296
MON1B EXOC4 0.248520710059
MON1B RIN2 0.251012145749
MON1B EXOC6 0.248259860789
MON1B RAB11A 0.209302325581
MON1B PIK3C3 0.253403141361
MON1B VAMP7 0.212880143113
MON1B RAB2A 0.194991055456
MON1B ALS2 0.20107398568
MON1B RAB10 0.188172043011
MON1B RAB7A 0.198555956679
MON1B ARHGDIA 0.198915009042
MON1B RAB5A 0.206834532374
MON1B USP6NL 0.273026315789
MON1B EPS8 0.257847533632
MON1B MYO5B 0.186965811966
MON1B RAB6B 0.198568872987
MON1B MON1A 0.414364640884
MON1B RAB8A 0.184448462929
MON1B RILP 0.285472972973
MON1B UBB 0.208556149733
MON1B VPS41 0.258488499452
MON1B RAB1B 0.193548387097
MON1B RIN1 0.279670975323
MON1B RAB6A 0.192920353982
MON1B GGA2 0.290730337079
MON1B RAB8B 0.185585585586
MON1B ALS2CL 0.255152109912
MON1B EEA1 0.202380952381
MON1B RAB43 0.20462633452
MON1B OSBPL1A 0.245754245754
MON1B RUFY1 0.292713567839
MON1B CCZ1 0.27386541471
MON1B EHD3 0.266666666667
MON1B HGS 0.251441753172
MON1B RAB12 0.216457960644
MON1B RAB11B 0.216457960644
MON1B EXOC7 0.278121137206
MON1B VPS39 0.254273504274
MON1B GGA1 0.291497975709
MON1B RAB11FIP2 0.269525267994
MON1B CHM 0.268518518519
MON1B RABEP2 0.286969253294
MON1B TFRC 0.275030156815
MON1B RAB5B 0.206463195691
MON1B CHML 0.265279583875
MON1B EXOC8 0.28427672956
MON1B RAB4A 0.205035971223
MON1B RABIF 0.154826958106
MON1B VPS45 0.275147928994
MON1B OCRL 0.257231404959
MON1B EPS15 0.251821019771
MON1B ABL1 0.235443037975
MON1B ABI1 0.258064516129
MON1B STAM 0.270516717325
MON1B OPTN 0.269230769231
MON1B GDI2 0.263327948304
MON1B VPS16 0.269613259669
MON1B RABGEF1 0.265023112481
MON1B EXOC1 0.251859723698
MON1B CCP110 0.243062200957
MON1B DNM2 0.259023354565
MON1B GAPVD1 0.210072895958
MON1B RAB3IL1 0.271794871795
MON1B SH3KBP1 0.271870794078
MON1B MYO5A 0.183466666667
MON1B RABGGTA 0.284457478006
MON1B TGOLN2 0.275244299674
MON1B AGFG1 0.268635724332
MON1B RAB1A 0.188848920863
MON1B SOS1 0.210759027266
MON1B UBA52 0.149090909091
MON1B GDI1 0.264516129032
MON1B ODF2 0.268237934905
MON1B HRAS 0.197822141561
MON1B RAB9A 0.185454545455
MON1B EXOC3 0.272838002436
MON1B GGA3 0.282716049383
MON1B UBC 0.271076523995
MON1B RABEP1 0.257675438596
MON1B RAB5C 0.224598930481
MON1B RAB3IP 0.285714285714
MON1B CEP290 0.147271268058
MON1B TBC1D15 0.272609819121
MON1B RAB31 0.181328545781
MON1B EHD1 0.276532137519
MON1B CLTC 0.200586510264
MON1B RAB7B 0.185792349727
MON1B VPS11 0.254048582996
MON1B TBC1D2 0.264344262295
MON1B EXOC5 0.264596273292
ACTN4 ZFYVE20 0.27724665392
ACTN4 EXOC4 0.289496157131
ACTN4 RIN2 0.279653679654
ACTN4 EXOC6 0.285986653956
ACTN4 RAB11A 0.162841530055
ACTN4 PIK3C3 0.284684684685
ACTN4 VAMP7 0.174291938998
ACTN4 RAB2A 0.163019693654
ACTN4 ALS2 0.242336610758
ACTN4 RAB10 0.152838427948
ACTN4 RAB7A 0.159737417943
ACTN4 ARHGDIA 0.153930131004
ACTN4 RAB5A 0.160305343511
ACTN4 USP6NL 0.280909090909
ACTN4 EPS8 0.280521901212
ACTN4 MYO5B 0.241649269311
ACTN4 RAB6B 0.168306010929
ACTN4 MON1A 0.267661691542
ACTN4 RAB8A 0.162309368192
ACTN4 RILP 0.232978723404
ACTN4 UBB 0.167938931298
ACTN4 VPS41 0.286877828054
ACTN4 RAB1B 0.162663755459
ACTN4 RIN1 0.273429951691
ACTN4 RAB6A 0.165570175439
ACTN4 GGA2 0.261633919338
ACTN4 RAB8B 0.159956474429
ACTN4 ALS2CL 0.279513888889
ACTN4 EEA1 0.271596858639
ACTN4 RAB43 0.166849615807
ACTN4 OSBPL1A 0.286926994907
ACTN4 RUFY1 0.289108910891
ACTN4 CCZ1 0.247872340426
ACTN4 EHD3 0.258196721311
ACTN4 HGS 0.272815533981
ACTN4 RAB12 0.175381263617
ACTN4 RAB11B 0.167763157895
ACTN4 EXOC7 0.278735632184
ACTN4 VPS39 0.27950310559
ACTN4 GGA1 0.269346733668
ACTN4 RAB11FIP2 0.247907949791
ACTN4 CHM 0.266467065868
ACTN4 RABEP2 0.266055045872
ACTN4 TFRC 0.275929549902
ACTN4 RAB5B 0.164488017429
ACTN4 CHML 0.271203155819
ACTN4 EXOC8 0.284046692607
ACTN4 RAB4A 0.167763157895
ACTN4 RABIF 0.108671789243
ACTN4 VPS45 0.262668045502
ACTN4 OCRL 0.281867145422
ACTN4 EPS15 0.284428442844
ACTN4 ABL1 0.272935779817
ACTN4 ABI1 0.226077812829
ACTN4 STAM 0.257623554154
ACTN4 OPTN 0.271047227926
ACTN4 GDI2 0.233905579399
ACTN4 VPS16 0.283870967742
ACTN4 RABGEF1 0.253112033195
ACTN4 EXOC1 0.283500455789
ACTN4 CCP110 0.280672268908
ACTN4 DNM2 0.282120395328
ACTN4 GAPVD1 0.261616804583
ACTN4 RAB3IL1 0.218916046759
ACTN4 SH3KBP1 0.265469061876
ACTN4 MYO5A 0.24244004171
ACTN4 RABGGTA 0.256728778468
ACTN4 TGOLN2 0.237145855194
ACTN4 AGFG1 0.24377593361
ACTN4 RAB1A 0.159388646288
ACTN4 SOS1 0.270691994573
ACTN4 UBA52 0.115131578947
ACTN4 GDI1 0.232334047109
ACTN4 ODF2 0.301395348837
ACTN4 HRAS 0.150490730643
ACTN4 RAB9A 0.15812431843
ACTN4 EXOC3 0.287749287749
ACTN4 GGA3 0.276097560976
ACTN4 UBC 0.282025819265
ACTN4 RABEP1 0.290206648697
ACTN4 RAB5C 0.175
ACTN4 RAB3IP 0.245502645503
ACTN4 CEP290 0.213549920761
ACTN4 TBC1D15 0.276447105788
ACTN4 RAB31 0.152838427948
ACTN4 EHD1 0.259526261586
ACTN4 CLTC 0.251558073654
ACTN4 RAB7B 0.156284153005
ACTN4 VPS11 0.28856152513
ACTN4 TBC1D2 0.28295254833
ACTN4 EXOC5 0.282480314961
ZFYVE20 EXOC4 0.283363802559
ZFYVE20 RIN2 0.269194312796
ZFYVE20 EXOC6 0.282565130261
ZFYVE20 RAB11A 0.176544766709
ZFYVE20 PIK3C3 0.280685061846
ZFYVE20 VAMP7 0.181360201511
ZFYVE20 RAB2A 0.166666666667
ZFYVE20 ALS2 0.230859146698
ZFYVE20 RAB10 0.156488549618
ZFYVE20 RAB7A 0.163705583756
ZFYVE20 ARHGDIA 0.168567807351
ZFYVE20 RAB5A 0.172588832487
ZFYVE20 USP6NL 0.282888229476
ZFYVE20 EPS8 0.272357723577
ZFYVE20 MYO5B 0.22470713525
ZFYVE20 RAB6B 0.168781725888
ZFYVE20 MON1A 0.27417519909
ZFYVE20 RAB8A 0.166456494325
ZFYVE20 RILP 0.250608272506
ZFYVE20 UBB 0.1815889029
ZFYVE20 VPS41 0.271371769384
ZFYVE20 RAB1B 0.166032953105
ZFYVE20 RIN1 0.284989858012
ZFYVE20 RAB6A 0.166032953105
ZFYVE20 GGA2 0.272311212815
ZFYVE20 RAB8B 0.161820480405
ZFYVE20 ALS2CL 0.27239488117
ZFYVE20 EEA1 0.255218855219
ZFYVE20 RAB43 0.173637515843
ZFYVE20 OSBPL1A 0.276908923643
ZFYVE20 RUFY1 0.28431372549
ZFYVE20 CCZ1 0.248477466504
ZFYVE20 EHD3 0.268149882904
ZFYVE20 HGS 0.290966386555
ZFYVE20 RAB12 0.185463659148
ZFYVE20 RAB11B 0.175126903553
ZFYVE20 EXOC7 0.282051282051
ZFYVE20 VPS39 0.271770334928
ZFYVE20 GGA1 0.276715410574
ZFYVE20 RAB11FIP2 0.258600237248
ZFYVE20 CHM 0.280311457175
ZFYVE20 RABEP2 0.278290993072
ZFYVE20 TFRC 0.268577494692
ZFYVE20 RAB5B 0.173637515843
ZFYVE20 CHML 0.278270509978
ZFYVE20 EXOC8 0.270855904659
ZFYVE20 RAB4A 0.171537484117
ZFYVE20 RABIF 0.117346938776
ZFYVE20 VPS45 0.262731481481
ZFYVE20 OCRL 0.274361400189
ZFYVE20 EPS15 0.291707317073
ZFYVE20 ABL1 0.269879518072
ZFYVE20 ABI1 0.258600237248
ZFYVE20 STAM 0.26081871345
ZFYVE20 OPTN 0.278422273782
ZFYVE20 GDI2 0.237684729064
ZFYVE20 VPS16 0.280876494024
ZFYVE20 RABGEF1 0.259694477086
ZFYVE20 EXOC1 0.282588011418
ZFYVE20 CCP110 0.281802120141
ZFYVE20 DNM2 0.282732447818
ZFYVE20 GAPVD1 0.241245136187
ZFYVE20 RAB3IL1 0.229064039409
ZFYVE20 SH3KBP1 0.286504424779
ZFYVE20 MYO5A 0.22614654718
ZFYVE20 RABGGTA 0.266109785203
ZFYVE20 TGOLN2 0.242753623188
ZFYVE20 AGFG1 0.257876312719
ZFYVE20 RAB1A 0.167088607595
ZFYVE20 SOS1 0.262597586941
ZFYVE20 UBA52 0.11862244898
ZFYVE20 GDI1 0.23238566131
ZFYVE20 ODF2 0.279515640767
ZFYVE20 HRAS 0.153358681876
ZFYVE20 RAB9A 0.160556257901
ZFYVE20 EXOC3 0.27619047619
ZFYVE20 GGA3 0.286180631121
ZFYVE20 UBC 0.284463894967
ZFYVE20 RABEP1 0.283716283716
ZFYVE20 RAB5C 0.181818181818
ZFYVE20 RAB3IP 0.263285024155
ZFYVE20 CEP290 0.196884984026
ZFYVE20 TBC1D15 0.279914529915
ZFYVE20 RAB31 0.159292035398
ZFYVE20 EHD1 0.267211201867
ZFYVE20 CLTC 0.235565819861
ZFYVE20 RAB7B 0.159493670886
ZFYVE20 VPS11 0.282236248873
ZFYVE20 TBC1D2 0.285850860421
ZFYVE20 EXOC5 0.272331154684
EXOC4 RIN2 0.282029950083
EXOC4 EXOC6 0.281138790036
EXOC4 RAB11A 0.159836065574
EXOC4 PIK3C3 0.290909090909
EXOC4 VAMP7 0.170234454638
EXOC4 RAB2A 0.152196118488
EXOC4 ALS2 0.256497175141
EXOC4 RAB10 0.145342886387
EXOC4 RAB7A 0.152040816327
EXOC4 ARHGDIA 0.157625383828
EXOC4 RAB5A 0.156601842375
EXOC4 USP6NL 0.275741710297
EXOC4 EPS8 0.276422764228
EXOC4 MYO5B 0.253521126761
EXOC4 RAB6B 0.147540983607
EXOC4 MON1A 0.263157894737
EXOC4 RAB8A 0.152507676561
EXOC4 RILP 0.222664015905
EXOC4 UBB 0.167346938776
EXOC4 VPS41 0.28522039758
EXOC4 RAB1B 0.150306748466
EXOC4 RIN1 0.279599271403
EXOC4 RAB6A 0.146216768916
EXOC4 GGA2 0.263056092843
EXOC4 RAB8B 0.152820512821
EXOC4 ALS2CL 0.282411230388
EXOC4 EEA1 0.286366601435
EXOC4 RAB43 0.153531218014
EXOC4 OSBPL1A 0.274179983179
EXOC4 RUFY1 0.280224929709
EXOC4 CCZ1 0.244117647059
EXOC4 EHD3 0.246601941748
EXOC4 HGS 0.268382352941
EXOC4 RAB12 0.159346271706
EXOC4 RAB11B 0.160569105691
EXOC4 EXOC7 0.280621572212
EXOC4 VPS39 0.280732345248
EXOC4 GGA1 0.266159695817
EXOC4 RAB11FIP2 0.255467196819
EXOC4 CHM 0.264454976303
EXOC4 RABEP2 0.260355029586
EXOC4 TFRC 0.281651376147
EXOC4 RAB5B 0.15881147541
EXOC4 CHML 0.262857142857
EXOC4 EXOC8 0.279778393352
EXOC4 RAB4A 0.155102040816
EXOC4 RABIF 0.103696098563
EXOC4 VPS45 0.255631733595
EXOC4 OCRL 0.284734133791
EXOC4 EPS15 0.294169611307
EXOC4 ABL1 0.276865671642
EXOC4 ABI1 0.23418972332
EXOC4 STAM 0.248023715415
EXOC4 OPTN 0.269379844961
EXOC4 GDI2 0.22860020141
EXOC4 VPS16 0.283085013146
EXOC4 RABGEF1 0.243689320388
EXOC4 EXOC1 0.283518360376
EXOC4 CCP110 0.292937399679
EXOC4 DNM2 0.279334500876
EXOC4 GAPVD1 0.26899128269
EXOC4 RAB3IL1 0.211576846307
EXOC4 SH3KBP1 0.263558515699
EXOC4 MYO5A 0.254790264112
EXOC4 RABGGTA 0.260570304818
EXOC4 TGOLN2 0.231827111984
EXOC4 AGFG1 0.242661448141
EXOC4 RAB1A 0.150153217569
EXOC4 SOS1 0.266438356164
EXOC4 UBA52 0.109743589744
EXOC4 GDI1 0.227364185111
EXOC4 ODF2 0.290780141844
EXOC4 HRAS 0.139201637666
EXOC4 RAB9A 0.147389969294
EXOC4 EXOC3 0.274253731343
EXOC4 GGA3 0.275023386342
EXOC4 UBC 0.276377217554
EXOC4 RABEP1 0.299732381802
EXOC4 RAB5C 0.166156982671
EXOC4 RAB3IP 0.244776119403
EXOC4 CEP290 0.22288202692
EXOC4 TBC1D15 0.279245283019
EXOC4 RAB31 0.14693877551
EXOC4 EHD1 0.245392822502
EXOC4 CLTC 0.255391600454
EXOC4 RAB7B 0.14856557377
EXOC4 VPS11 0.281896551724
EXOC4 TBC1D2 0.293162393162
EXOC4 EXOC5 0.281835205993
RIN2 EXOC6 0.278748850046
RIN2 RAB11A 0.151898734177
RIN2 PIK3C3 0.278314310799
RIN2 VAMP7 0.168598524763
RIN2 RAB2A 0.150368033649
RIN2 ALS2 0.2578080636
RIN2 RAB10 0.145263157895
RIN2 RAB7A 0.148734177215
RIN2 ARHGDIA 0.15644820296
RIN2 RAB5A 0.153846153846
RIN2 USP6NL 0.276112624886
RIN2 EPS8 0.275204359673
RIN2 MYO5B 0.240731070496
RIN2 RAB6B 0.149789029536
RIN2 MON1A 0.264791464597
RIN2 RAB8A 0.15141955836
RIN2 RILP 0.225540679712
RIN2 UBB 0.168598524763
RIN2 VPS41 0.27098540146
RIN2 RAB1B 0.144820295983
RIN2 RIN1 0.344370860927
RIN2 RAB6A 0.149316508938
RIN2 GGA2 0.259663032706
RIN2 RAB8B 0.148421052632
RIN2 ALS2CL 0.285593220339
RIN2 EEA1 0.265950302216
RIN2 RAB43 0.157007376185
RIN2 OSBPL1A 0.280642434489
RIN2 RUFY1 0.276819923372
RIN2 CCZ1 0.227132579651
RIN2 EHD3 0.249243188698
RIN2 HGS 0.271729185727
RIN2 RAB12 0.168776371308
RIN2 RAB11B 0.152792413066
RIN2 EXOC7 0.288038277512
RIN2 VPS39 0.276198934281
RIN2 GGA1 0.269383697813
RIN2 RAB11FIP2 0.251515151515
RIN2 CHM 0.2685546875
RIN2 RABEP2 0.266467065868
RIN2 TFRC 0.278962001854
RIN2 RAB5B 0.155063291139
RIN2 CHML 0.262390670554
RIN2 EXOC8 0.270734032412
RIN2 RAB4A 0.153846153846
RIN2 RABIF 0.111228813559
RIN2 VPS45 0.253266331658
RIN2 OCRL 0.277825711821
RIN2 EPS15 0.284602076125
RIN2 ABL1 0.275152439024
RIN2 ABI1 0.238683127572
RIN2 STAM 0.256024096386
RIN2 OPTN 0.267928286853
RIN2 GDI2 0.228865979381
RIN2 VPS16 0.277425203989
RIN2 RABGEF1 0.240365111562
RIN2 EXOC1 0.284110535406
RIN2 CCP110 0.286300246103
RIN2 DNM2 0.28144239226
RIN2 GAPVD1 0.271979759646
RIN2 RAB3IL1 0.222106360792
RIN2 SH3KBP1 0.265895953757
RIN2 MYO5A 0.234587251829
RIN2 RABGGTA 0.266
RIN2 TGOLN2 0.244813278008
RIN2 AGFG1 0.249015748031
RIN2 RAB1A 0.147679324895
RIN2 SOS1 0.260568260568
RIN2 UBA52 0.110169491525
RIN2 GDI1 0.226141078838
RIN2 ODF2 0.280323450135
RIN2 HRAS 0.142405063291
RIN2 RAB9A 0.145877378436
RIN2 EXOC3 0.277085330777
RIN2 GGA3 0.271072796935
RIN2 UBC 0.277179236043
RIN2 RABEP1 0.291629955947
RIN2 RAB5C 0.165611814346
RIN2 RAB3IP 0.240570846075
RIN2 CEP290 0.207404458599
RIN2 TBC1D15 0.267384916748
RIN2 RAB31 0.145877378436
RIN2 EHD1 0.251251251251
RIN2 CLTC 0.249433106576
RIN2 RAB7B 0.147679324895
RIN2 VPS11 0.276816608997
RIN2 TBC1D2 0.281494352737
RIN2 EXOC5 0.269523809524
EXOC6 RAB11A 0.169533169533
EXOC6 PIK3C3 0.277777777778
EXOC6 VAMP7 0.190651906519
EXOC6 RAB2A 0.167286245353
EXOC6 ALS2 0.231038506418
EXOC6 RAB10 0.157372986369
EXOC6 RAB7A 0.167487684729
EXOC6 ARHGDIA 0.175308641975
EXOC6 RAB5A 0.173218673219
EXOC6 USP6NL 0.275996112731
EXOC6 EPS8 0.279880478088
EXOC6 MYO5B 0.230079155673
EXOC6 RAB6B 0.16934487021
EXOC6 MON1A 0.268792710706
EXOC6 RAB8A 0.167286245353
EXOC6 RILP 0.224637681159
EXOC6 UBB 0.184863523573
EXOC6 VPS41 0.287090558767
EXOC6 RAB1B 0.168316831683
EXOC6 RIN1 0.265243902439
EXOC6 RAB6A 0.167901234568
EXOC6 GGA2 0.274860335196
EXOC6 RAB8B 0.169741697417
EXOC6 ALS2CL 0.274705349048
EXOC6 EEA1 0.261726716519
EXOC6 RAB43 0.175308641975
EXOC6 OSBPL1A 0.276769509982
EXOC6 RUFY1 0.27874186551
EXOC6 CCZ1 0.252595155709
EXOC6 EHD3 0.260869565217
EXOC6 HGS 0.267346938776
EXOC6 RAB12 0.178921568627
EXOC6 RAB11B 0.173645320197
EXOC6 EXOC7 0.277659574468
EXOC6 VPS39 0.28038277512
EXOC6 GGA1 0.272727272727
EXOC6 RAB11FIP2 0.258400926999
EXOC6 CHM 0.277839029768
EXOC6 RABEP2 0.268320180383
EXOC6 TFRC 0.283987915408
EXOC6 RAB5B 0.174019607843
EXOC6 CHML 0.281553398058
EXOC6 EXOC8 0.273206751055
EXOC6 RAB4A 0.17698019802
EXOC6 RABIF 0.124069478908
EXOC6 VPS45 0.264908256881
EXOC6 OCRL 0.286923800564
EXOC6 EPS15 0.276777251185
EXOC6 ABL1 0.26261008807
EXOC6 ABI1 0.243243243243
EXOC6 STAM 0.268571428571
EXOC6 OPTN 0.277330264672
EXOC6 GDI2 0.248513674197
EXOC6 VPS16 0.278752436647
EXOC6 RABGEF1 0.266044340723
EXOC6 EXOC1 0.278917910448
EXOC6 CCP110 0.277826468011
EXOC6 DNM2 0.27766798419
EXOC6 GAPVD1 0.243648208469
EXOC6 RAB3IL1 0.232273838631
EXOC6 SH3KBP1 0.270765911543
EXOC6 MYO5A 0.231413612565
EXOC6 RABGGTA 0.27147766323
EXOC6 TGOLN2 0.24089306698
EXOC6 AGFG1 0.248018120045
EXOC6 RAB1A 0.172242874845
EXOC6 SOS1 0.254416961131
EXOC6 UBA52 0.125
EXOC6 GDI1 0.25147579693
EXOC6 ODF2 0.289085545723
EXOC6 HRAS 0.155279503106
EXOC6 RAB9A 0.162128712871
EXOC6 EXOC3 0.285263157895
EXOC6 GGA3 0.27865404837
EXOC6 UBC 0.289808917197
EXOC6 RABEP1 0.285163776493
EXOC6 RAB5C 0.18315018315
EXOC6 RAB3IP 0.253208868145
EXOC6 CEP290 0.19512195122
EXOC6 TBC1D15 0.272331154684
EXOC6 RAB31 0.160891089109
EXOC6 EHD1 0.260257913247
EXOC6 CLTC 0.238095238095
EXOC6 RAB7B 0.165432098765
EXOC6 VPS11 0.276951672862
EXOC6 TBC1D2 0.284412032817
EXOC6 EXOC5 0.287526427061
RAB11A PIK3C3 0.163310961969
RAB11A VAMP7 0.262626262626
RAB11A RAB2A 0.493723849372
RAB11A ALS2 0.10681955341
RAB11A RAB10 0.459915611814
RAB11A RAB7A 0.389121338912
RAB11A ARHGDIA 0.248
RAB11A RAB5A 0.433070866142
RAB11A USP6NL 0.160566706021
RAB11A EPS8 0.169286577993
RAB11A MYO5B 0.102758247701
RAB11A RAB6B 0.38
RAB11A MON1A 0.185520361991
RAB11A RAB8A 0.466666666667
RAB11A RILP 0.222222222222
RAB11A UBB 0.278169014085
RAB11A VPS41 0.172293364377
RAB11A RAB1B 0.497757847534
RAB11A RIN1 0.163291139241
RAB11A RAB6A 0.393574297189
RAB11A GGA2 0.194221508828
RAB11A RAB8B 0.474358974359
RAB11A ALS2CL 0.148648648649
RAB11A EEA1 0.118188251946
RAB11A RAB43 0.46186440678
RAB11A OSBPL1A 0.154088050314
RAB11A RUFY1 0.180281690141
RAB11A CCZ1 0.224448897796
RAB11A EHD3 0.21978021978
RAB11A HGS 0.167948717949
RAB11A RAB12 0.381481481481
RAB11A RAB11B 0.912844036697
RAB11A EXOC7 0.188346883469
RAB11A VPS39 0.160854893138
RAB11A GGA1 0.198767334361
RAB11A RAB11FIP2 0.222648752399
RAB11A CHM 0.188821752266
RAB11A RABEP2 0.199306759099
RAB11A TFRC 0.188802083333
RAB11A RAB5B 0.421052631579
RAB11A CHML 0.198795180723
RAB11A EXOC8 0.183673469388
RAB11A RAB4A 0.471544715447
RAB11A RABIF 0.234042553191
RAB11A VPS45 0.204861111111
RAB11A OCRL 0.162072767365
RAB11A EPS15 0.161504424779
RAB11A ABL1 0.13652173913
RAB11A ABI1 0.203094777563
RAB11A STAM 0.210431654676
RAB11A OPTN 0.2082616179
RAB11A GDI2 0.235042735043
RAB11A VPS16 0.169632265718
RAB11A RABGEF1 0.224852071006
RAB11A EXOC1 0.161649944259
RAB11A CCP110 0.151277013752
RAB11A DNM2 0.166666666667
RAB11A GAPVD1 0.114864864865
RAB11A RAB3IL1 0.238693467337
RAB11A SH3KBP1 0.184684684685
RAB11A MYO5A 0.100808625337
RAB11A RABGGTA 0.203125
RAB11A TGOLN2 0.222943722944
RAB11A AGFG1 0.186978297162
RAB11A RAB1A 0.480519480519
RAB11A SOS1 0.124437781109
RAB11A UBA52 0.256637168142
RAB11A GDI1 0.239740820734
RAB11A ODF2 0.170878459687
RAB11A HRAS 0.385593220339
RAB11A RAB9A 0.411016949153
RAB11A EXOC3 0.181575433912
RAB11A GGA3 0.181568088033
RAB11A UBC 0.198263386397
RAB11A RABEP1 0.159770114943
RAB11A RAB5C 0.371428571429
RAB11A RAB3IP 0.224899598394
RAB11A CEP290 0.0770471964502
RAB11A TBC1D15 0.18660968661
RAB11A RAB31 0.41452991453
RAB11A EHD1 0.211091234347
RAB11A CLTC 0.106015485408
RAB11A RAB7B 0.365145228216
RAB11A VPS11 0.159788359788
RAB11A TBC1D2 0.152941176471
RAB11A EXOC5 0.189679218968
PIK3C3 VAMP7 0.175615212528
PIK3C3 RAB2A 0.158783783784
PIK3C3 ALS2 0.249856404365
PIK3C3 RAB10 0.154708520179
PIK3C3 RAB7A 0.155405405405
PIK3C3 ARHGDIA 0.157126823793
PIK3C3 RAB5A 0.160313901345
PIK3C3 USP6NL 0.274694261524
PIK3C3 EPS8 0.272983114447
PIK3C3 MYO5B 0.239378238342
PIK3C3 RAB6B 0.161797752809
PIK3C3 MON1A 0.274647887324
PIK3C3 RAB8A 0.159550561798
PIK3C3 RILP 0.228982300885
PIK3C3 UBB 0.177852348993
PIK3C3 VPS41 0.284514925373
PIK3C3 RAB1B 0.153759820426
PIK3C3 RIN1 0.27572815534
PIK3C3 RAB6A 0.161217587373
PIK3C3 GGA2 0.26638917794
PIK3C3 RAB8B 0.158071748879
PIK3C3 ALS2CL 0.269911504425
PIK3C3 EEA1 0.265428002654
PIK3C3 RAB43 0.161434977578
PIK3C3 OSBPL1A 0.279232111693
PIK3C3 RUFY1 0.275510204082
PIK3C3 CCZ1 0.241900647948
PIK3C3 EHD3 0.266526757608
PIK3C3 HGS 0.271153846154
PIK3C3 RAB12 0.176339285714
PIK3C3 RAB11B 0.164613661814
PIK3C3 EXOC7 0.27922705314
PIK3C3 VPS39 0.284287011807
PIK3C3 GGA1 0.275826446281
PIK3C3 RAB11FIP2 0.255813953488
PIK3C3 CHM 0.272547076313
PIK3C3 RABEP2 0.261339092873
PIK3C3 TFRC 0.281904761905
PIK3C3 RAB5B 0.162738496072
PIK3C3 CHML 0.267820773931
PIK3C3 EXOC8 0.270564915758
PIK3C3 RAB4A 0.165540540541
PIK3C3 RABIF 0.115860517435
PIK3C3 VPS45 0.270833333333
PIK3C3 OCRL 0.270491803279
PIK3C3 EPS15 0.28531598513
PIK3C3 ABL1 0.273364485981
PIK3C3 ABI1 0.24332977588
PIK3C3 STAM 0.254545454545
PIK3C3 OPTN 0.268267223382
PIK3C3 GDI2 0.244299674267
PIK3C3 VPS16 0.280303030303
PIK3C3 RABGEF1 0.248931623932
PIK3C3 EXOC1 0.285583941606
PIK3C3 CCP110 0.284878863826
PIK3C3 DNM2 0.281535648995
PIK3C3 GAPVD1 0.258922777417
PIK3C3 RAB3IL1 0.227472527473
PIK3C3 SH3KBP1 0.272914521112
PIK3C3 MYO5A 0.236297828335
PIK3C3 RABGGTA 0.270413573701
PIK3C3 TGOLN2 0.249187432286
PIK3C3 AGFG1 0.248400852878
PIK3C3 RAB1A 0.154362416107
PIK3C3 SOS1 0.258310249307
PIK3C3 UBA52 0.117117117117
PIK3C3 GDI1 0.24398249453
PIK3C3 ODF2 0.285305343511
PIK3C3 HRAS 0.148148148148
PIK3C3 RAB9A 0.151856017998
PIK3C3 EXOC3 0.28121927237
PIK3C3 GGA3 0.286561264822
PIK3C3 UBC 0.283266129032
PIK3C3 RABEP1 0.283160865475
PIK3C3 RAB5C 0.17600896861
PIK3C3 RAB3IP 0.252665245203
PIK3C3 CEP290 0.205015923567
PIK3C3 TBC1D15 0.269467213115
PIK3C3 RAB31 0.151515151515
PIK3C3 EHD1 0.262935586061
PIK3C3 CLTC 0.24728726442
PIK3C3 RAB7B 0.152637485971
PIK3C3 VPS11 0.284201235658
PIK3C3 TBC1D2 0.281702898551
PIK3C3 EXOC5 0.279207920792
VAMP7 RAB2A 0.253472222222
VAMP7 ALS2 0.120554550934
VAMP7 RAB10 0.260273972603
VAMP7 RAB7A 0.257042253521
VAMP7 ARHGDIA 0.263698630137
VAMP7 RAB5A 0.273648648649
VAMP7 USP6NL 0.179696616103
VAMP7 EPS8 0.179518072289
VAMP7 MYO5B 0.114115738237
VAMP7 RAB6B 0.260416666667
VAMP7 MON1A 0.194902548726
VAMP7 RAB8A 0.281355932203
VAMP7 RILP 0.236533957845
VAMP7 UBB 0.268608414239
VAMP7 VPS41 0.187935034803
VAMP7 RAB1B 0.25
VAMP7 RIN1 0.175726927939
VAMP7 RAB6A 0.263513513514
VAMP7 GGA2 0.2176
VAMP7 RAB8B 0.282229965157
VAMP7 ALS2CL 0.16388308977
VAMP7 EEA1 0.126680820948
VAMP7 RAB43 0.270627062706
VAMP7 OSBPL1A 0.174503657262
VAMP7 RUFY1 0.195945945946
VAMP7 CCZ1 0.239436619718
VAMP7 EHD3 0.226860254083
VAMP7 HGS 0.175416133163
VAMP7 RAB12 0.264516129032
VAMP7 RAB11B 0.265100671141
VAMP7 EXOC7 0.190860215054
VAMP7 VPS39 0.179171332587
VAMP7 GGA1 0.20987654321
VAMP7 RAB11FIP2 0.242481203008
